workerid,trial_type,justification,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
1,one_slider_practice,The 3rd dog didn&quotechart jump,NA,NA,NA,NA,0,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,The first frog jumped,two,frog,6,without,0,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,Only 2 hippos drank ,four,control1,7,without,0,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,2 stayed at the forest and 2 went to the city,four,butterflies,8,with,1,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,The 2nd dog didn&quotechart roll the ball,four,control2,9,without,1,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,One bought a cookie,two,lions,10,without,0,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,Only 2 lizards climbed on the book,two,control3,11,with,0,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
1,one_slider,One ate bugs,two,dinosaurs,12,without,0.01,english,1,Female,29,,Yes,Language,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3X87C8JFV77CY6NI3FF5Z9M1K6AQSR,1,Submitted,Wed Jan 31 03:24:23 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:44:23 PST 2018,,,,,,[],"""twowithout""",undefined,6.278866666666667
2,one_slider_practice,He spent four cents on two cars.,NA,NA,NA,NA,0.97,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider_practice,Third dog was too small to jump on table.,NA,NA,NA,NA,0.03,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,Two frogs thought the rock was too tall to jump over.,four,frog,6,without,0.98,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,Only two hippos drank milk.,two,control1,7,without,0.02,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,Two butterflies remained in the forest.,four,butterflies,8,with,0.99,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,The second dog didn&quotechart roll since he was afraid the ball would roll off the table.,four,control2,9,with,1,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,Two lions did not buy a cookie but all bought an egg.,four,lions,10,with,0.98,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,Two lizards did not climb on the book since they thought it was too high.,two,control3,11,without,0.03,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
2,one_slider,One dinosaur was still hungry and ate a bug.,two,dinosaurs,12,with,0.01,English,2,Male,52,,Yes,Listening experiment?,3,Windows,768,1366,Chrome,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,354P56DE9LZ2SOI37G6ZZI56FGIS7V,2,Submitted,Wed Jan 31 03:27:04 PST 2018,Tue Jan 30 10:36:42 PST 2018,Tue Jan 30 10:47:04 PST 2018,,,,,,[],"""twowith""",undefined,8.035966666666667
3,one_slider_practice,he purchased two cars and had 1 penny left,NA,NA,NA,NA,1,English,2,Male,40,fun survey would be interested in future surveys,Yes,language recognition,3,Windows,768,1366,Firefox,3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:40 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:40 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3DFYDSXB2WV84CDG6SLUSQWF3BNJUS,3DIP6YHAPDO5IJI4GQE0O1XMP9FE83,3,Submitted,Wed Jan 31 03:29:49 PST 2018,Tue Jan 30 10:36:43 PST 2018,Tue Jan 30 10:49:49 PST 2018,,,,,,[],"""twowith""",undefined,13.012816666666666
